DeviceTag: Movella DOT3,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 15:07:03.345,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
16154116,0.9139,-0.0013,0.0026,0.4058,-0.0089,-0.0024,0.0341,0
16154283,0.9139,-0.0013,0.0026,0.4059,-0.0047,-0.0147,-0.0000,0
16154449,0.9139,-0.0013,0.0026,0.4060,-0.0080,0.0073,0.0021,0
16154616,0.9138,-0.0013,0.0026,0.4061,-0.0075,-0.0042,0.0123,0
16154783,0.9138,-0.0013,0.0026,0.4062,0.0009,-0.0027,0.0243,0
16154949,0.9137,-0.0013,0.0027,0.4063,0.0029,-0.0024,-0.0020,0
16155116,0.9137,-0.0013,0.0027,0.4063,-0.0108,0.0045,0.0332,0
16155283,0.9137,-0.0013,0.0027,0.4064,-0.0124,-0.0088,0.0056,0
16155449,0.9136,-0.0013,0.0027,0.4065,-0.0024,-0.0037,0.0080,0
16155616,0.9136,-0.0013,0.0027,0.4066,-0.0015,-0.0031,0.0131,0
16155783,0.9136,-0.0013,0.0027,0.4067,-0.0058,-0.0024,0.0086,0
16155949,0.9135,-0.0013,0.0027,0.4068,0.0015,-0.0061,0.0030,0
16156116,0.9135,-0.0013,0.0027,0.4068,0.0023,-0.0081,0.0131,0
16156283,0.9135,-0.0013,0.0027,0.4069,-0.0070,-0.0098,0.0097,0
16156449,0.9134,-0.0013,0.0027,0.4070,-0.0155,-0.0055,0.0370,0
16156616,0.9134,-0.0013,0.0027,0.4071,-0.0047,-0.0090,0.0014,0
16156783,0.9134,-0.0013,0.0027,0.4071,0.0020,0.0023,0.0002,0
16156949,0.9133,-0.0013,0.0027,0.4072,-0.0049,-0.0123,0.0082,0
16157116,0.9133,-0.0013,0.0027,0.4073,-0.0109,-0.0025,0.0039,0
16157283,0.9133,-0.0013,0.0027,0.4074,-0.0135,-0.0005,-0.0119,0
16157449,0.9132,-0.0013,0.0027,0.4074,-0.0103,-0.0044,0.0274,0
16157616,0.9132,-0.0013,0.0027,0.4075,-0.0180,-0.0016,-0.0144,0
16157783,0.9132,-0.0013,0.0027,0.4076,-0.0015,-0.0067,0.0150,0
16157949,0.9131,-0.0013,0.0027,0.4077,-0.0054,-0.0013,0.0174,0
16158116,0.9131,-0.0013,0.0027,0.4078,-0.0060,-0.0025,0.0267,0
16158283,0.9131,-0.0013,0.0027,0.4078,-0.0136,0.0086,0.0019,0
16158449,0.9130,-0.0013,0.0027,0.4079,-0.0096,-0.0052,-0.0008,0
16158616,0.9130,-0.0013,0.0027,0.4080,-0.0016,0.0009,0.0022,0
16158783,0.9130,-0.0013,0.0027,0.4080,-0.0017,-0.0071,0.0213,0
16158949,0.9129,-0.0013,0.0027,0.4081,-0.0123,-0.0085,0.0038,0
16159116,0.9129,-0.0013,0.0027,0.4081,0.0005,-0.0125,-0.0006,0
16159283,0.9129,-0.0013,0.0027,0.4082,-0.0040,-0.0067,0.0009,0
16159449,0.9129,-0.0013,0.0027,0.4083,-0.0013,0.0155,0.0182,0
16159616,0.9128,-0.0013,0.0027,0.4083,-0.0034,0.0066,0.0171,0
16159783,0.9128,-0.0013,0.0027,0.4084,-0.0201,0.0010,-0.0001,0
16159949,0.9128,-0.0013,0.0027,0.4085,-0.0121,-0.0124,0.0037,0
16160116,0.9127,-0.0013,0.0027,0.4085,-0.0022,-0.0036,0.0114,0
16160283,0.9127,-0.0013,0.0027,0.4086,-0.0053,-0.0157,0.0082,0
16160450,0.9127,-0.0013,0.0027,0.4087,-0.0235,0.0051,0.0099,0
16160616,0.9127,-0.0013,0.0027,0.4087,-0.0141,-0.0085,-0.0091,0
16160783,0.9126,-0.0013,0.0027,0.4088,-0.0198,0.0077,0.0153,0
16160950,0.9126,-0.0013,0.0027,0.4088,-0.0004,-0.0047,0.0218,0
16161116,0.9126,-0.0013,0.0027,0.4089,-0.0051,-0.0034,0.0036,0
16161283,0.9126,-0.0013,0.0027,0.4090,0.0001,0.0100,0.0109,0
16161450,0.9125,-0.0013,0.0027,0.4090,-0.0055,-0.0040,-0.0070,0
16161616,0.9125,-0.0013,0.0027,0.4091,-0.0111,-0.0011,-0.0015,0
16161783,0.9125,-0.0013,0.0027,0.4091,-0.0135,-0.0022,-0.0045,0
16161950,0.9124,-0.0013,0.0027,0.4092,-0.0128,0.0002,-0.0076,0
16162116,0.9124,-0.0013,0.0028,0.4093,-0.0007,-0.0086,0.0149,0
16162283,0.9124,-0.0013,0.0028,0.4093,-0.0023,0.0015,-0.0016,0
16162450,0.9124,-0.0013,0.0028,0.4094,-0.0051,-0.0106,0.0184,0
16162616,0.9123,-0.0013,0.0028,0.4095,0.0062,-0.0048,0.0162,0
16162783,0.9123,-0.0013,0.0028,0.4095,-0.0123,-0.0055,0.0219,0
16162950,0.9123,-0.0013,0.0028,0.4096,-0.0037,0.0001,0.0092,0
16163116,0.9123,-0.0013,0.0028,0.4096,-0.0065,0.0002,-0.0075,0
16163283,0.9122,-0.0013,0.0028,0.4097,0.0015,0.0121,0.0033,0
16163450,0.9122,-0.0013,0.0028,0.4097,0.0063,-0.0088,0.0108,0
16163616,0.9122,-0.0013,0.0028,0.4097,-0.0118,-0.0026,0.0021,0
16163783,0.9122,-0.0013,0.0028,0.4098,-0.0029,-0.0124,0.0182,0
16163950,0.9121,-0.0013,0.0028,0.4099,-0.0095,-0.0004,-0.0100,0
16164116,0.9121,-0.0013,0.0028,0.4099,-0.0050,0.0011,0.0013,0
16164283,0.9121,-0.0013,0.0028,0.4100,-0.0100,0.0115,0.0288,0
16164450,0.9121,-0.0013,0.0028,0.4100,-0.0029,-0.0100,-0.0075,0
16164616,0.9121,-0.0013,0.0028,0.4100,0.0108,-0.0057,-0.0088,0
16164783,0.9120,-0.0014,0.0028,0.4101,-0.0069,0.0023,0.0205,0
16164950,0.9120,-0.0014,0.0028,0.4101,0.0048,-0.0227,-0.0049,0
16165116,0.9120,-0.0014,0.0028,0.4102,0.0007,0.0005,0.0088,0
16165283,0.9120,-0.0014,0.0028,0.4103,-0.0147,0.0105,-0.0069,0
16165450,0.9119,-0.0014,0.0028,0.4103,-0.0176,-0.0079,0.0039,0
16165616,0.9119,-0.0014,0.0028,0.4104,-0.0062,-0.0102,0.0038,0
16165783,0.9119,-0.0014,0.0028,0.4104,-0.0085,-0.0048,0.0157,0
16165950,0.9119,-0.0014,0.0028,0.4105,0.0087,-0.0081,0.0046,0
16166116,0.9119,-0.0014,0.0028,0.4105,0.0022,-0.0037,-0.0080,0
16166283,0.9118,-0.0014,0.0028,0.4105,0.0022,-0.0062,0.0027,0
16166450,0.9118,-0.0014,0.0028,0.4106,-0.0038,-0.0026,0.0217,0
16166616,0.9118,-0.0014,0.0028,0.4106,-0.0160,0.0020,0.0153,0
16166783,0.9118,-0.0014,0.0028,0.4107,-0.0141,0.0156,0.0271,0
16166950,0.9118,-0.0014,0.0028,0.4107,-0.0033,-0.0045,-0.0058,0
16167116,0.9117,-0.0014,0.0028,0.4108,0.0035,0.0140,0.0066,0
16167283,0.9117,-0.0014,0.0028,0.4108,-0.0076,-0.0077,0.0197,0
16167450,0.9117,-0.0014,0.0029,0.4108,0.0038,0.0013,0.0159,0
16167616,0.9117,-0.0014,0.0029,0.4109,-0.0081,-0.0031,-0.0122,0
16167783,0.9117,-0.0014,0.0029,0.4109,-0.0115,0.0012,0.0201,0
16167950,0.9117,-0.0014,0.0028,0.4109,0.0070,0.0044,0.0020,0
16168116,0.9117,-0.0014,0.0029,0.4109,-0.0085,0.0083,0.0109,0
16168283,0.9116,-0.0014,0.0029,0.4110,-0.0113,0.0085,0.0141,0
16168450,0.9116,-0.0014,0.0029,0.4110,-0.0019,-0.0151,0.0242,0
16168616,0.9116,-0.0014,0.0029,0.4111,0.0035,-0.0026,0.0122,0
16168783,0.9116,-0.0014,0.0029,0.4111,-0.0055,-0.0025,0.0172,0
16168950,0.9116,-0.0014,0.0029,0.4112,0.0026,0.0049,-0.0167,0
16169116,0.9115,-0.0014,0.0029,0.4112,0.0012,-0.0037,0.0129,0
16169283,0.9115,-0.0014,0.0029,0.4112,-0.0202,0.0010,0.0083,0
16169450,0.9115,-0.0014,0.0029,0.4113,-0.0217,0.0025,0.0097,0
16169616,0.9115,-0.0014,0.0029,0.4113,-0.0066,-0.0009,-0.0126,0
16169783,0.9115,-0.0014,0.0029,0.4114,-0.0066,0.0045,0.0281,0
16169950,0.9114,-0.0014,0.0029,0.4114,-0.0048,-0.0059,0.0205,0
16170116,0.9114,-0.0014,0.0029,0.4114,0.0006,0.0104,0.0037,0
16170283,0.9114,-0.0014,0.0029,0.4115,-0.0118,-0.0106,0.0225,0
16170450,0.9114,-0.0014,0.0029,0.4115,-0.0047,-0.0066,0.0180,0
16170616,0.9114,-0.0014,0.0029,0.4115,-0.0017,0.0097,0.0139,0
16170783,0.9114,-0.0014,0.0029,0.4116,0.0085,0.0017,0.0328,0
16170950,0.9114,-0.0014,0.0029,0.4116,0.0008,0.0014,0.0128,0
16171116,0.9113,-0.0014,0.0029,0.4116,-0.0171,0.0140,-0.0019,0
16171283,0.9113,-0.0014,0.0029,0.4117,-0.0059,-0.0085,-0.0004,0
16171450,0.9113,-0.0014,0.0029,0.4117,0.0097,-0.0087,0.0123,0
16171616,0.9113,-0.0014,0.0029,0.4117,-0.0069,-0.0029,0.0096,0
16171783,0.9113,-0.0014,0.0029,0.4118,-0.0075,0.0062,-0.0034,0
16171950,0.9113,-0.0014,0.0029,0.4118,0.0090,-0.0051,0.0096,0
16172116,0.9113,-0.0014,0.0029,0.4118,-0.0087,0.0027,0.0168,0
16172283,0.9112,-0.0014,0.0029,0.4119,-0.0071,-0.0081,0.0148,0
16172450,0.9112,-0.0014,0.0029,0.4119,-0.0077,0.0042,0.0085,0
16172616,0.9112,-0.0014,0.0029,0.4119,0.0013,0.0056,0.0378,0
16172783,0.9112,-0.0014,0.0029,0.4120,-0.0116,-0.0163,-0.0030,0
16172950,0.9112,-0.0014,0.0029,0.4120,-0.0011,0.0092,0.0050,0
16173116,0.9112,-0.0014,0.0029,0.4120,-0.0119,-0.0023,0.0034,0
16173283,0.9112,-0.0014,0.0029,0.4120,0.0132,-0.0007,0.0036,0
16173450,0.9111,-0.0014,0.0029,0.4121,-0.0030,-0.0071,0.0153,0
16173616,0.9111,-0.0014,0.0029,0.4121,0.0053,-0.0020,0.0207,0
16173783,0.9111,-0.0014,0.0029,0.4121,-0.0012,-0.0041,-0.0171,0
16173950,0.9111,-0.0014,0.0029,0.4122,0.0024,-0.0018,0.0004,0
16174116,0.9111,-0.0014,0.0028,0.4122,-0.0108,-0.0073,0.0014,0
16174283,0.9111,-0.0014,0.0028,0.4122,-0.0057,0.0041,0.0114,0
16174450,0.9111,-0.0014,0.0028,0.4123,-0.0287,-0.0033,0.0185,0
16174616,0.9111,-0.0014,0.0028,0.4123,-0.0188,-0.0020,-0.0009,0
16174783,0.9110,-0.0014,0.0028,0.4123,-0.0054,-0.0048,0.0061,0
16174950,0.9110,-0.0014,0.0028,0.4123,-0.0217,-0.0054,0.0040,0
16175116,0.9110,-0.0014,0.0028,0.4124,-0.0065,-0.0041,0.0202,0
16175283,0.9110,-0.0014,0.0028,0.4124,-0.0059,0.0078,0.0150,0
16175450,0.9110,-0.0014,0.0028,0.4124,-0.0069,-0.0008,0.0041,0
16175616,0.9110,-0.0014,0.0028,0.4125,0.0004,-0.0022,-0.0035,0
16175783,0.9110,-0.0014,0.0028,0.4125,-0.0150,0.0017,0.0109,0
16175950,0.9109,-0.0014,0.0028,0.4125,-0.0087,-0.0072,0.0194,0
16176116,0.9109,-0.0014,0.0028,0.4126,-0.0129,-0.0031,0.0203,0
16176283,0.9109,-0.0014,0.0028,0.4126,-0.0072,0.0022,0.0134,0
16176450,0.9109,-0.0014,0.0028,0.4126,-0.0157,0.0030,0.0364,0
16176616,0.9109,-0.0014,0.0028,0.4126,-0.0027,0.0009,-0.0061,0
16176783,0.9109,-0.0014,0.0028,0.4127,-0.0053,0.0053,0.0177,0
16176950,0.9109,-0.0014,0.0028,0.4127,-0.0090,0.0020,0.0071,0
