DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 15:07:02.979,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
12575615,0.3038,0.0080,-0.0023,-0.9527,0.0090,0.1034,-0.2907,0
12575782,0.3037,0.0079,-0.0024,-0.9527,-0.0214,0.0965,-0.3066,0
12575949,0.3036,0.0079,-0.0024,-0.9527,0.0105,0.0926,-0.2948,0
12576115,0.3032,0.0079,-0.0025,-0.9529,0.0127,0.0929,-0.2837,0
12576282,0.3024,0.0079,-0.0026,-0.9532,-0.0083,0.1000,-0.2949,0
12576449,0.3022,0.0079,-0.0026,-0.9532,0.0005,0.0995,-0.2998,0
12576615,0.3017,0.0078,-0.0027,-0.9534,0.0003,0.0966,-0.2717,0
12576782,0.3011,0.0078,-0.0028,-0.9536,-0.0067,0.1055,-0.2944,0
12576949,0.3017,0.0078,-0.0028,-0.9534,-0.0065,0.1051,-0.2636,0
12577115,0.3035,0.0078,-0.0029,-0.9528,0.0025,0.0993,-0.2861,0
12577282,0.3035,0.0078,-0.0029,-0.9528,-0.0102,0.1277,-0.2759,0
12577449,0.3030,0.0077,-0.0030,-0.9529,0.0001,0.1005,-0.2844,0
12577615,0.3033,0.0077,-0.0031,-0.9529,0.0074,0.1082,-0.2966,0
12577782,0.3033,0.0077,-0.0031,-0.9529,0.0054,0.1132,-0.2912,0
12577949,0.3034,0.0077,-0.0032,-0.9528,-0.0025,0.1167,-0.2777,0
12578115,0.3033,0.0077,-0.0032,-0.9529,0.0026,0.1166,-0.2883,0
12578282,0.3022,0.0076,-0.0033,-0.9532,-0.0085,0.1128,-0.2942,0
12578449,0.3012,0.0076,-0.0034,-0.9535,-0.0020,0.1204,-0.2985,0
12578615,0.3009,0.0076,-0.0034,-0.9536,0.0015,0.1111,-0.2967,0
12578782,0.3007,0.0076,-0.0035,-0.9537,0.0047,0.1086,-0.3016,0
12578949,0.3005,0.0075,-0.0035,-0.9538,-0.0006,0.1105,-0.2939,0
12579115,0.3006,0.0075,-0.0036,-0.9537,-0.0027,0.1176,-0.2980,0
12579282,0.3000,0.0075,-0.0036,-0.9539,0.0028,0.1116,-0.2950,0
12579449,0.2995,0.0075,-0.0037,-0.9541,-0.0035,0.1088,-0.2991,0
12579615,0.2989,0.0075,-0.0038,-0.9543,0.0045,0.1195,-0.2823,0
12579782,0.2994,0.0075,-0.0038,-0.9541,0.0068,0.1199,-0.3086,0
12579949,0.2991,0.0075,-0.0039,-0.9542,-0.0117,0.1264,-0.2776,0
12580115,0.2989,0.0074,-0.0039,-0.9542,0.0098,0.1253,-0.2976,0
12580282,0.2990,0.0074,-0.0040,-0.9542,0.0001,0.1169,-0.2897,0
12580449,0.2990,0.0074,-0.0040,-0.9542,-0.0114,0.1225,-0.2961,0
12580615,0.2993,0.0074,-0.0041,-0.9541,0.0018,0.1334,-0.2818,0
12580782,0.2983,0.0073,-0.0041,-0.9544,0.0059,0.1409,-0.3035,0
12580949,0.2983,0.0073,-0.0042,-0.9544,-0.0072,0.1369,-0.2970,0
12581115,0.2986,0.0073,-0.0042,-0.9544,0.0060,0.1232,-0.3139,0
12581282,0.2986,0.0073,-0.0043,-0.9544,0.0199,0.1260,-0.2913,0
12581449,0.2987,0.0072,-0.0043,-0.9543,0.0009,0.1340,-0.3166,0
12581615,0.2988,0.0072,-0.0043,-0.9543,-0.0050,0.1355,-0.2891,0
12581782,0.2987,0.0072,-0.0044,-0.9543,-0.0009,0.1279,-0.2583,0
12581949,0.2995,0.0072,-0.0044,-0.9540,0.0103,0.1453,-0.3023,0
12582115,0.2991,0.0072,-0.0045,-0.9542,0.0148,0.1442,-0.2617,0
12582282,0.2989,0.0072,-0.0045,-0.9542,-0.0029,0.1424,-0.3052,0
12582449,0.2989,0.0071,-0.0046,-0.9542,-0.0072,0.1508,-0.2784,0
12582615,0.2989,0.0071,-0.0046,-0.9543,0.0068,0.1426,-0.3015,0
12582782,0.2991,0.0071,-0.0046,-0.9542,0.0153,0.1289,-0.2863,0
12582949,0.2990,0.0071,-0.0047,-0.9542,0.0004,0.1521,-0.2950,0
