DeviceTag: Movella DOT2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 15:07:03.161,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
12591511,0.7528,-0.0053,0.0051,0.6582,-0.0054,0.0002,-0.1136,0
12591677,0.7528,-0.0053,0.0051,0.6582,-0.0009,-0.0066,-0.1280,0
12591844,0.7528,-0.0053,0.0051,0.6582,0.0036,0.0006,-0.1253,0
12592011,0.7529,-0.0053,0.0051,0.6581,-0.0052,0.0023,-0.1142,0
12592177,0.7529,-0.0053,0.0051,0.6581,-0.0041,-0.0112,-0.0988,0
12592344,0.7529,-0.0053,0.0051,0.6580,-0.0036,-0.0043,-0.1118,0
12592511,0.7530,-0.0053,0.0051,0.6580,-0.0128,0.0059,-0.1177,0
12592677,0.7530,-0.0053,0.0051,0.6579,-0.0079,0.0096,-0.1243,0
12592844,0.7531,-0.0053,0.0051,0.6579,0.0104,0.0051,-0.1204,0
12593011,0.7531,-0.0053,0.0051,0.6578,-0.0070,-0.0020,-0.1274,0
12593177,0.7532,-0.0053,0.0051,0.6578,-0.0073,0.0008,-0.1168,0
12593344,0.7532,-0.0053,0.0051,0.6577,-0.0106,0.0078,-0.0863,0
12593511,0.7533,-0.0053,0.0051,0.6577,-0.0208,0.0016,-0.1202,0
12593677,0.7533,-0.0053,0.0051,0.6577,-0.0144,0.0040,-0.1111,0
12593844,0.7533,-0.0053,0.0051,0.6576,-0.0042,-0.0059,-0.0917,0
12594011,0.7534,-0.0053,0.0051,0.6575,-0.0154,0.0052,-0.1024,0
12594177,0.7534,-0.0053,0.0051,0.6575,0.0090,0.0056,-0.0844,0
12594344,0.7534,-0.0053,0.0051,0.6575,-0.0091,-0.0152,-0.1003,0
12594511,0.7535,-0.0053,0.0051,0.6574,-0.0139,-0.0069,-0.0942,0
12594677,0.7535,-0.0053,0.0051,0.6574,-0.0103,-0.0198,-0.1070,0
12594844,0.7535,-0.0053,0.0051,0.6574,0.0007,-0.0021,-0.1103,0
12595011,0.7536,-0.0053,0.0051,0.6573,-0.0122,-0.0031,-0.0935,0
12595177,0.7536,-0.0053,0.0051,0.6573,-0.0048,-0.0026,-0.1010,0
12595344,0.7536,-0.0053,0.0051,0.6573,0.0008,-0.0025,-0.1061,0
12595511,0.7536,-0.0053,0.0051,0.6572,-0.0120,-0.0001,-0.0843,0
12595677,0.7537,-0.0053,0.0051,0.6572,-0.0042,-0.0082,-0.1085,0
12595844,0.7537,-0.0053,0.0051,0.6572,-0.0052,-0.0085,-0.1095,0
12596011,0.7537,-0.0053,0.0051,0.6571,0.0023,-0.0087,-0.1054,0
12596177,0.7538,-0.0053,0.0051,0.6571,-0.0157,-0.0020,-0.1020,0
12596344,0.7538,-0.0053,0.0051,0.6571,0.0009,-0.0031,-0.0952,0
12596511,0.7538,-0.0053,0.0051,0.6570,-0.0090,-0.0090,-0.1215,0
12596677,0.7538,-0.0053,0.0051,0.6570,-0.0056,-0.0079,-0.1098,0
12596844,0.7539,-0.0053,0.0051,0.6570,-0.0032,-0.0002,-0.0894,0
12597011,0.7539,-0.0053,0.0051,0.6569,-0.0030,0.0081,-0.1055,0
12597178,0.7540,-0.0053,0.0051,0.6569,-0.0009,-0.0089,-0.1040,0
12597344,0.7540,-0.0053,0.0051,0.6568,0.0074,0.0115,-0.1020,0
12597511,0.7540,-0.0053,0.0051,0.6568,-0.0119,-0.0076,-0.0976,0
12597678,0.7540,-0.0053,0.0051,0.6568,0.0013,0.0039,-0.1231,0
12597844,0.7541,-0.0053,0.0051,0.6567,-0.0021,-0.0098,-0.0877,0
12598011,0.7541,-0.0053,0.0051,0.6567,-0.0064,0.0040,-0.1186,0
12598178,0.7541,-0.0053,0.0051,0.6567,0.0015,0.0023,-0.1132,0
12598344,0.7542,-0.0053,0.0051,0.6566,-0.0062,-0.0036,-0.1075,0
12598511,0.7542,-0.0053,0.0051,0.6566,-0.0136,-0.0019,-0.1313,0
12598678,0.7542,-0.0053,0.0051,0.6566,-0.0149,-0.0095,-0.1160,0
12598844,0.7542,-0.0053,0.0051,0.6566,0.0011,0.0034,-0.0892,0
12599011,0.7543,-0.0053,0.0051,0.6565,-0.0019,0.0005,-0.1143,0
12599178,0.7543,-0.0053,0.0051,0.6565,0.0077,0.0060,-0.1140,0
12599344,0.7543,-0.0053,0.0051,0.6564,0.0039,-0.0059,-0.1239,0
12599511,0.7544,-0.0053,0.0051,0.6564,0.0045,0.0054,-0.0943,0
12599678,0.7544,-0.0053,0.0051,0.6564,-0.0078,-0.0014,-0.1104,0
12599844,0.7544,-0.0053,0.0051,0.6563,-0.0123,-0.0033,-0.1125,0
12600011,0.7545,-0.0053,0.0051,0.6563,0.0038,0.0063,-0.1329,0
12600178,0.7545,-0.0053,0.0051,0.6563,0.0010,0.0161,-0.1061,0
12600344,0.7545,-0.0053,0.0051,0.6563,-0.0004,0.0012,-0.1094,0
12600511,0.7545,-0.0053,0.0051,0.6563,0.0096,-0.0097,-0.1178,0
12600678,0.7545,-0.0053,0.0051,0.6562,-0.0059,-0.0010,-0.1295,0
12600844,0.7546,-0.0053,0.0051,0.6562,-0.0027,0.0084,-0.1083,0
12601011,0.7546,-0.0053,0.0051,0.6562,-0.0058,-0.0098,-0.1176,0
12601178,0.7546,-0.0053,0.0051,0.6561,-0.0062,0.0035,-0.0969,0
12601344,0.7546,-0.0053,0.0051,0.6561,0.0099,-0.0034,-0.1141,0
12601511,0.7546,-0.0053,0.0051,0.6561,0.0108,0.0013,-0.0887,0
12601678,0.7547,-0.0053,0.0051,0.6561,0.0032,0.0018,-0.1036,0
12601844,0.7547,-0.0053,0.0051,0.6560,-0.0130,-0.0011,-0.1147,0
12602011,0.7547,-0.0053,0.0051,0.6560,-0.0245,0.0046,-0.1163,0
12602178,0.7547,-0.0053,0.0051,0.6560,-0.0036,-0.0070,-0.0886,0
12602344,0.7548,-0.0053,0.0051,0.6560,-0.0113,-0.0006,-0.1364,0
12602511,0.7548,-0.0053,0.0051,0.6559,-0.0144,0.0005,-0.1229,0
12602678,0.7548,-0.0054,0.0051,0.6559,-0.0015,0.0018,-0.1036,0
12602844,0.7549,-0.0054,0.0051,0.6558,-0.0138,0.0026,-0.0984,0
12603011,0.7548,-0.0054,0.0051,0.6559,0.0033,-0.0150,-0.0950,0
12603178,0.7549,-0.0054,0.0051,0.6558,0.0066,-0.0010,-0.1215,0
12603344,0.7549,-0.0054,0.0051,0.6558,0.0048,0.0006,-0.1139,0
12603511,0.7549,-0.0054,0.0051,0.6558,-0.0049,-0.0115,-0.1074,0
12603678,0.7550,-0.0054,0.0051,0.6557,-0.0160,-0.0076,-0.1087,0
12603844,0.7550,-0.0054,0.0051,0.6557,0.0065,0.0011,-0.0936,0
12604011,0.7550,-0.0054,0.0051,0.6557,-0.0037,0.0090,-0.1014,0
12604178,0.7550,-0.0054,0.0051,0.6556,-0.0005,0.0070,-0.1162,0
12604344,0.7551,-0.0054,0.0052,0.6556,0.0032,0.0056,-0.1245,0
12604511,0.7551,-0.0053,0.0051,0.6556,-0.0006,-0.0109,-0.0967,0
12604678,0.7551,-0.0053,0.0051,0.6556,-0.0162,0.0048,-0.1071,0
12604844,0.7551,-0.0054,0.0051,0.6555,-0.0003,-0.0030,-0.1208,0
12605011,0.7551,-0.0053,0.0051,0.6555,0.0003,-0.0076,-0.1004,0
12605178,0.7551,-0.0053,0.0051,0.6555,0.0023,-0.0024,-0.1231,0
12605344,0.7552,-0.0053,0.0051,0.6555,-0.0130,-0.0032,-0.1184,0
12605511,0.7552,-0.0053,0.0051,0.6555,-0.0068,-0.0083,-0.1304,0
12605678,0.7552,-0.0053,0.0052,0.6554,-0.0054,-0.0069,-0.1121,0
12605844,0.7552,-0.0053,0.0051,0.6554,0.0035,-0.0065,-0.1015,0
12606011,0.7552,-0.0053,0.0051,0.6554,-0.0118,-0.0094,-0.0848,0
12606178,0.7553,-0.0053,0.0051,0.6554,-0.0118,-0.0098,-0.0987,0
12606344,0.7553,-0.0053,0.0051,0.6553,0.0048,0.0022,-0.1235,0
12606511,0.7553,-0.0053,0.0051,0.6553,-0.0006,0.0075,-0.1036,0
12606678,0.7553,-0.0053,0.0051,0.6554,-0.0060,-0.0008,-0.0913,0
12606844,0.7553,-0.0053,0.0051,0.6553,0.0079,-0.0106,-0.0979,0
12607011,0.7553,-0.0053,0.0052,0.6553,-0.0214,0.0030,-0.0925,0
12607178,0.7553,-0.0053,0.0051,0.6553,0.0089,-0.0038,-0.1122,0
12607344,0.7554,-0.0053,0.0052,0.6553,-0.0149,-0.0017,-0.1097,0
12607511,0.7554,-0.0053,0.0052,0.6553,-0.0211,-0.0012,-0.1211,0
12607678,0.7554,-0.0053,0.0052,0.6552,-0.0102,0.0018,-0.1127,0
12607844,0.7554,-0.0053,0.0052,0.6552,-0.0037,0.0136,-0.0872,0
12608011,0.7554,-0.0053,0.0052,0.6552,-0.0086,0.0096,-0.1016,0
12608178,0.7555,-0.0053,0.0052,0.6551,-0.0027,0.0174,-0.0989,0
12608344,0.7555,-0.0053,0.0052,0.6551,0.0042,-0.0024,-0.0881,0
12608511,0.7555,-0.0053,0.0052,0.6551,-0.0131,0.0069,-0.1028,0
12608678,0.7555,-0.0053,0.0052,0.6551,0.0016,0.0091,-0.1033,0
12608844,0.7556,-0.0053,0.0052,0.6550,-0.0016,-0.0016,-0.1146,0
12609011,0.7556,-0.0053,0.0052,0.6550,-0.0032,0.0027,-0.1222,0
12609178,0.7556,-0.0053,0.0052,0.6550,0.0176,0.0098,-0.1098,0
12609344,0.7556,-0.0053,0.0052,0.6550,0.0052,-0.0008,-0.1220,0
12609511,0.7556,-0.0053,0.0052,0.6550,0.0044,-0.0026,-0.1167,0
12609678,0.7556,-0.0053,0.0052,0.6549,-0.0127,0.0002,-0.1078,0
12609844,0.7556,-0.0053,0.0052,0.6549,-0.0076,0.0011,-0.0989,0
12610011,0.7557,-0.0053,0.0052,0.6549,0.0121,-0.0076,-0.1269,0
12610178,0.7557,-0.0053,0.0052,0.6549,0.0042,-0.0063,-0.0910,0
12610344,0.7557,-0.0053,0.0052,0.6549,0.0129,0.0038,-0.1160,0
12610511,0.7557,-0.0053,0.0052,0.6549,-0.0041,-0.0055,-0.1225,0
12610678,0.7557,-0.0053,0.0052,0.6549,-0.0007,0.0018,-0.1165,0
12610844,0.7557,-0.0053,0.0052,0.6549,0.0018,0.0064,-0.1024,0
12611011,0.7557,-0.0053,0.0052,0.6548,0.0011,-0.0016,-0.1197,0
12611178,0.7558,-0.0053,0.0052,0.6548,-0.0087,-0.0143,-0.0730,0
12611344,0.7558,-0.0053,0.0052,0.6548,0.0009,0.0036,-0.1104,0
12611511,0.7558,-0.0053,0.0052,0.6548,0.0004,-0.0005,-0.0988,0
12611678,0.7558,-0.0053,0.0052,0.6547,0.0012,-0.0056,-0.1115,0
12611844,0.7558,-0.0053,0.0052,0.6547,-0.0064,0.0045,-0.0956,0
12612011,0.7558,-0.0053,0.0052,0.6547,-0.0067,-0.0004,-0.1024,0
12612178,0.7559,-0.0053,0.0052,0.6547,-0.0077,0.0107,-0.1096,0
12612344,0.7559,-0.0053,0.0052,0.6547,-0.0054,-0.0027,-0.0944,0
12612511,0.7559,-0.0053,0.0052,0.6547,0.0122,-0.0070,-0.1055,0
12612678,0.7559,-0.0053,0.0052,0.6546,-0.0058,0.0003,-0.0908,0
12612844,0.7559,-0.0053,0.0052,0.6546,-0.0013,-0.0139,-0.1155,0
12613011,0.7559,-0.0053,0.0052,0.6546,-0.0038,-0.0003,-0.1005,0
12613178,0.7559,-0.0053,0.0052,0.6546,0.0033,-0.0054,-0.0923,0
12613344,0.7559,-0.0053,0.0052,0.6546,-0.0073,0.0009,-0.1045,0
12613511,0.7560,-0.0053,0.0052,0.6546,-0.0125,-0.0050,-0.0946,0
12613678,0.7560,-0.0053,0.0052,0.6546,-0.0072,-0.0084,-0.1207,0
12613845,0.7560,-0.0053,0.0052,0.6546,-0.0016,0.0017,-0.0731,0
12614011,0.7560,-0.0053,0.0052,0.6545,-0.0073,-0.0011,-0.1179,0
12614178,0.7560,-0.0053,0.0052,0.6545,0.0040,0.0022,-0.1188,0
12614345,0.7560,-0.0053,0.0052,0.6545,-0.0004,-0.0144,-0.1010,0
