DeviceTag: Movella DOT2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 14:21:03.008,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
23723627,0.6920,0.5275,0.4792,-0.1153,-0.0196,2.4173,-2.3876,0
23723794,0.6899,0.5386,0.4725,-0.1036,0.4186,2.0378,-2.7602,0
23723961,0.6874,0.5505,0.4651,-0.0901,0.5393,2.0757,-2.3786,0
23724127,0.6845,0.5624,0.4576,-0.0756,0.1875,1.5233,-1.2340,0
23724294,0.6819,0.5735,0.4497,-0.0630,-0.2529,1.2353,-0.7074,0
23724461,0.6794,0.5834,0.4419,-0.0531,-0.4263,1.0018,-0.6598,0
23724627,0.6769,0.5922,0.4348,-0.0453,-0.6989,0.8144,-0.4963,0
23724794,0.6746,0.5998,0.4286,-0.0386,-0.7895,0.6823,-0.3039,0
23724961,0.6720,0.6062,0.4242,-0.0311,-0.8260,0.8364,0.0941,0
23725127,0.6695,0.6118,0.4207,-0.0228,-0.4534,0.5247,0.0801,0
23725294,0.6672,0.6170,0.4171,-0.0144,-0.3511,0.7276,-0.3103,0
23725461,0.6646,0.6217,0.4145,-0.0059,-0.6122,0.8500,-0.1825,0
23725627,0.6629,0.6259,0.4109,0.0018,-0.4041,0.7818,-0.3012,0
23725794,0.6615,0.6300,0.4068,0.0096,-0.4977,1.1323,-0.2527,0
23725961,0.6589,0.6342,0.4040,0.0187,-0.8850,0.8795,0.2931,0
23726127,0.6554,0.6386,0.4024,0.0281,-1.1484,0.8800,0.1290,0
23726294,0.6511,0.6427,0.4020,0.0373,-0.8947,0.8498,-0.6188,0
23726461,0.6467,0.6465,0.4022,0.0455,-0.5273,0.7591,-1.2291,0
23726627,0.6422,0.6493,0.4041,0.0519,-0.4922,0.6328,-1.3747,0
23726794,0.6375,0.6507,0.4089,0.0551,-0.7428,0.5500,-1.6018,0
23726961,0.6326,0.6510,0.4162,0.0529,-1.0648,0.6323,-1.6631,0
23727127,0.6279,0.6506,0.4248,0.0455,-1.0229,0.6911,-1.9009,0
23727294,0.6242,0.6491,0.4334,0.0351,1.0652,1.1586,-2.4667,0
23727461,0.6216,0.6468,0.4412,0.0256,0.8961,1.8473,-2.5035,0
23727627,0.6200,0.6439,0.4479,0.0182,1.4619,1.6258,-2.3725,0
23727794,0.6202,0.6401,0.4533,0.0120,0.9291,1.0695,-2.0452,0
23727961,0.6221,0.6347,0.4584,0.0064,0.6713,0.7616,-1.5245,0
23728127,0.6245,0.6280,0.4644,-0.0002,0.7044,1.1199,-0.6504,0
23728294,0.6278,0.6200,0.4705,-0.0112,0.6398,0.4839,-0.5391,0
23728461,0.6318,0.6117,0.4754,-0.0275,0.1471,1.3978,-0.6662,0
23728627,0.6327,0.6050,0.4814,-0.0439,-0.3441,2.6953,0.4163,0
23728794,0.6303,0.6001,0.4892,-0.0577,-0.4816,0.8283,-0.1007,0
23728961,0.6265,0.5953,0.4985,-0.0683,0.4682,-0.5880,-0.7887,0
23729127,0.6234,0.5896,0.5083,-0.0741,1.6872,-0.5044,-1.0091,0
23729294,0.6173,0.5896,0.5146,-0.0801,-0.2988,7.4617,3.5214,0
23729461,0.6055,0.5946,0.5220,-0.0856,0.1071,1.4781,2.4306,0
23729627,0.5917,0.5985,0.5323,-0.0915,-0.9215,-0.1849,2.2245,0
23729794,0.5775,0.6004,0.5441,-0.0999,-0.4211,-1.3224,1.1876,0
23729961,0.5685,0.6002,0.5509,-0.1145,-0.4118,-0.9776,1.2644,0
23730127,0.5634,0.5977,0.5547,-0.1329,-0.3457,-1.4192,1.2962,0
23730294,0.5620,0.5920,0.5568,-0.1538,-0.2623,-1.1639,1.2607,0
23730461,0.5617,0.5846,0.5589,-0.1745,-0.5183,-0.1820,0.9152,0
23730627,0.5600,0.5767,0.5621,-0.1944,0.7916,0.8700,0.4157,0
23730794,0.5547,0.5696,0.5682,-0.2118,0.4432,0.8687,-1.8365,0
23730961,0.5461,0.5644,0.5768,-0.2250,0.7344,0.9597,-2.2578,0
23731127,0.5357,0.5599,0.5866,-0.2353,1.8475,0.4030,-1.2078,0
23731294,0.5267,0.5542,0.5965,-0.2442,1.3034,-0.1511,-1.2975,0
23731461,0.5197,0.5481,0.6047,-0.2528,0.7583,0.7742,-1.0395,0
23731627,0.5126,0.5430,0.6126,-0.2591,1.2346,1.2636,-1.4182,0
23731794,0.5094,0.5382,0.6171,-0.2646,1.8673,1.3689,-2.3775,0
23731961,0.5092,0.5342,0.6194,-0.2678,1.8426,1.7684,-2.0216,0
23732127,0.5089,0.5317,0.6220,-0.2672,1.5133,0.8273,-1.2603,0
23732294,0.5114,0.5292,0.6223,-0.2669,1.2463,-0.1916,-1.0702,0
23732461,0.5184,0.5252,0.6185,-0.2698,1.4124,-0.5796,-1.6873,0
23732627,0.5265,0.5204,0.6141,-0.2736,0.9128,0.1910,-2.1492,0
23732794,0.5344,0.5173,0.6087,-0.2762,0.9911,0.0586,-1.1162,0
23732961,0.5398,0.5165,0.6047,-0.2759,0.7636,0.3659,0.1702,0
23733127,0.5414,0.5168,0.6039,-0.2740,0.5250,-0.3864,-0.7508,0
23733294,0.5404,0.5159,0.6063,-0.2725,0.6283,-0.5808,-1.4679,0
23733461,0.5373,0.5136,0.6117,-0.2711,0.4043,-1.0906,-0.4620,0
23733627,0.5343,0.5091,0.6176,-0.2718,0.1524,-1.5898,0.6385,0
23733794,0.5313,0.5039,0.6233,-0.2744,1.1268,-1.4750,1.1700,0
23733961,0.5250,0.4999,0.6318,-0.2745,1.5337,-0.8306,1.2728,0
23734127,0.5154,0.4972,0.6427,-0.2722,1.0328,-1.2423,0.5087,0
23734294,0.5070,0.4938,0.6527,-0.2704,1.5336,-1.9791,0.1643,0
23734461,0.5012,0.4888,0.6613,-0.2695,1.5274,-2.0702,0.7387,0
23734627,0.4974,0.4835,0.6678,-0.2699,1.1329,-1.3770,1.1101,0
23734794,0.4939,0.4793,0.6731,-0.2709,0.9232,-0.2616,1.8112,0
23734961,0.4876,0.4765,0.6793,-0.2715,0.7250,0.3240,2.1620,0
23735127,0.4801,0.4740,0.6859,-0.2727,1.0246,0.3085,2.5906,0
23735294,0.4704,0.4717,0.6936,-0.2740,0.9981,0.4978,2.4903,0
