DeviceTag: Movella DOT1,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 14:42:34.243,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1515579,1.0000,0.0004,0.0034,0.0000,-0.0027,-0.0010,-0.1259,0
1515746,1.0000,0.0004,0.0034,0.0000,0.0177,-0.0019,-0.1031,0
1515913,1.0000,0.0004,0.0034,0.0000,-0.0019,-0.0053,-0.1399,0
1516079,1.0000,0.0004,0.0034,0.0000,-0.0022,0.0064,-0.1307,0
1516246,1.0000,0.0004,0.0034,0.0000,-0.0002,0.0025,-0.0867,0
1516413,1.0000,0.0004,0.0034,0.0000,-0.0033,-0.0097,-0.1064,0
1516579,1.0000,0.0004,0.0034,0.0000,0.0078,0.0019,-0.0948,0
1516746,1.0000,0.0004,0.0034,0.0000,0.0083,0.0038,-0.1316,0
1516913,1.0000,0.0004,0.0034,0.0000,-0.0166,-0.0099,-0.1120,0
1517079,1.0000,0.0004,0.0034,0.0000,0.0087,0.0209,-0.0874,0
1517246,1.0000,0.0004,0.0034,0.0000,-0.0077,0.0024,-0.1313,0
1517413,1.0000,0.0004,0.0034,0.0000,0.0155,0.0080,-0.1062,0
1517579,1.0000,0.0004,0.0034,-0.0000,0.0118,0.0109,-0.1233,0
1517746,1.0000,0.0004,0.0034,0.0000,0.0078,-0.0086,-0.1255,0
1517913,1.0000,0.0004,0.0034,0.0000,-0.0014,-0.0048,-0.1110,0
1518079,1.0000,0.0004,0.0034,0.0000,0.0019,-0.0061,-0.1118,0
1518246,1.0000,0.0004,0.0034,0.0000,0.0002,-0.0085,-0.1000,0
1518413,1.0000,0.0004,0.0034,0.0000,0.0090,0.0077,-0.1113,0
1518579,1.0000,0.0004,0.0034,0.0000,0.0069,0.0012,-0.1323,0
1518746,1.0000,0.0004,0.0034,0.0000,0.0061,-0.0096,-0.0766,0
1518913,1.0000,0.0004,0.0034,0.0000,0.0099,-0.0028,-0.1016,0
1519079,1.0000,0.0004,0.0034,0.0000,0.0128,0.0016,-0.1341,0
1519246,1.0000,0.0004,0.0034,0.0001,0.0054,-0.0025,-0.1086,0
1519413,1.0000,0.0004,0.0034,0.0001,-0.0029,-0.0005,-0.1205,0
1519579,1.0000,0.0004,0.0034,0.0001,0.0049,0.0141,-0.1070,0
1519746,1.0000,0.0004,0.0034,0.0001,0.0004,-0.0134,-0.1232,0
1519913,1.0000,0.0004,0.0034,0.0000,0.0041,0.0032,-0.1180,0
1520079,1.0000,0.0004,0.0034,0.0000,0.0008,-0.0128,-0.1233,0
1520246,1.0000,0.0004,0.0034,0.0000,-0.0086,-0.0049,-0.0988,0
1520413,1.0000,0.0004,0.0034,0.0000,0.0014,-0.0094,-0.1408,0
1520579,1.0000,0.0004,0.0034,0.0000,0.0134,-0.0055,-0.1111,0
1520746,1.0000,0.0004,0.0034,0.0000,0.0001,-0.0103,-0.0959,0
1520913,1.0000,0.0004,0.0034,0.0000,-0.0159,0.0105,-0.0994,0
1521079,1.0000,0.0004,0.0034,0.0000,0.0060,0.0099,-0.0908,0
1521246,1.0000,0.0004,0.0034,0.0000,0.0104,0.0145,-0.1046,0
1521413,1.0000,0.0004,0.0034,0.0000,0.0129,0.0168,-0.1000,0
1521579,1.0000,0.0004,0.0034,0.0000,-0.0066,0.0094,-0.1030,0
1521746,1.0000,0.0004,0.0034,0.0001,0.0100,-0.0088,-0.1162,0
1521913,1.0000,0.0004,0.0034,0.0001,0.0102,0.0069,-0.1340,0
1522079,1.0000,0.0004,0.0034,0.0001,0.0044,0.0004,-0.0976,0
1522246,1.0000,0.0004,0.0034,0.0001,-0.0030,0.0011,-0.1139,0
1522413,1.0000,0.0004,0.0034,0.0001,0.0033,0.0030,-0.0766,0
1522579,1.0000,0.0004,0.0034,0.0001,0.0178,-0.0005,-0.1213,0
1522746,1.0000,0.0004,0.0034,0.0001,0.0113,0.0055,-0.1073,0
1522913,1.0000,0.0004,0.0034,0.0001,-0.0066,0.0006,-0.1196,0
1523079,1.0000,0.0004,0.0034,0.0001,0.0040,-0.0213,-0.1095,0
1523246,1.0000,0.0004,0.0034,0.0001,0.0143,0.0032,-0.1380,0
1523413,1.0000,0.0004,0.0034,0.0000,-0.0070,-0.0126,-0.1153,0
1523579,1.0000,0.0004,0.0034,0.0000,0.0010,-0.0047,-0.1299,0
